0.08130954812526786, 0.08495170176628612
0.22091888377694452, 0.23161327003225374
0.3291135197395158, 0.3461661641939001
0.42240453065405253, 0.44491157478072985
0.5036066603472479, 0.5307198881544367
0.5743655544445531, 0.6053077204368712
0.6360548418945342, 0.6701176411268939
0.6898633211958751, 0.7264040829617802
0.7368227595941217, 0.7752610055767799
0.7778287470558065, 0.8176427212661851
0.8136586052602115, 0.8543818083170336
0.8449869471829942, 0.8862046991393411
0.8723992059719468, 0.9137452584180583
0.8964033969649777, 0.9375566122554256
0.9174403417956996, 0.9581214546365766
0.935892553988391, 0.9758610282319725
0.952091959745786, 0.9911429510561979
0.9663266052334584, 1.0042880382922723
0.9788464821394796, 1.0155762492425953
0.9898685862706463, 1.025251872516716
0.9995813091165779, 1.0335280478931204
1.0081482493906093, 1.040590710518099
1.0157115202973728, 1.046602031985647
1.0223946184680326, 1.0517034231653615
1.0283049119592333, 1.0560181552245076
1.0335357972686077, 1.0596536479636811
1.0381685688365567, 1.0627034682112864
1.0422740388574907, 1.0652490754770716
1.0459139403061415, 1.0673613472416619
1.0491421418020852, 1.0691019120637453
1.0520056992064442, 1.070524315037675
1.0545457655975854, 1.071675036960675
1.056798378445391, 1.0725943858086888
1.05879514034221, 1.0733172767193389
1.0605638075057688, 1.0738739145925433
1.0621287984040293, 1.0742903916033169
1.0635116332284618, 1.0745892103416337
1.0647313135292613, 1.0747897419200985
1.0658046500965235, 1.0749086271946957
1.0667465461016608, 1.0749601282037247
1.0675702415827633, 1.0749564360248662
1.0682875245482404, 1.0749079404625248
1.0689089132692844, 1.0748234662917988
1.0694438137198412, 1.0747104801883125
1.0699006555909947, 1.074575271953109
1.0702870098446213, 1.0744231131887816
1.070609690369843, 1.074258396188247
1.0708748419573388, 1.0740847554534485
1.0710880165041472, 1.0739051739611953
1.0712542390992128, 1.0737220760315622
1.0713780654124312, 1.0735374084258038
1.071463631612784, 1.07335271110124
1.0715146978703949, 1.0731691788762836
1.0715346863495279, 1.0729877151064378
1.0715267144717056, 1.0728089783388413
1.0714936241176392, 1.0726334227963268
1.07143800734124, 1.0724613334398265
1.071362229086662, 1.0722928562684557
1.0712684473283716, 1.072128024438101
1.0711586309931462, 1.0719667807104443
1.0710345759703601, 1.0718089966838222
1.0708979194717867, 1.0716544892041193
1.0707501529634285, 1.0715030343070633
